feature_usage_id,account_id,account_name,user_id,feature_name,usage_count,usage_week
FU-003805,ACC-011,Clearwater Tech,ACC-011-U063,canvas_collab_edit,6,2025-12-29
FU-003806,ACC-011,Clearwater Tech,ACC-011-U023,canvas_collab_edit,5,2025-12-29
FU-003807,ACC-011,Clearwater Tech,ACC-011-U018,canvas_collab_edit,2,2026-01-05
FU-003808,ACC-011,Clearwater Tech,ACC-011-U062,canvas_collab_edit,6,2026-01-05
FU-003809,ACC-011,Clearwater Tech,ACC-011-U004,canvas_collab_edit,4,2026-01-05
FU-003810,ACC-011,Clearwater Tech,ACC-011-U008,canvas_collab_edit,3,2026-01-05
FU-003811,ACC-011,Clearwater Tech,ACC-011-U052,canvas_collab_edit,5,2026-01-05
FU-003812,ACC-011,Clearwater Tech,ACC-011-U033,canvas_collab_edit,3,2026-01-05
FU-003813,ACC-011,Clearwater Tech,ACC-011-U051,canvas_collab_edit,3,2026-01-05
FU-003814,ACC-011,Clearwater Tech,ACC-011-U019,canvas_collab_edit,2,2026-01-05
FU-003815,ACC-011,Clearwater Tech,ACC-011-U012,canvas_collab_edit,7,2026-01-05
FU-003816,ACC-011,Clearwater Tech,ACC-011-U035,canvas_collab_edit,5,2026-01-05
FU-003817,ACC-011,Clearwater Tech,ACC-011-U032,canvas_collab_edit,1,2026-01-05
FU-003818,ACC-011,Clearwater Tech,ACC-011-U016,canvas_collab_edit,5,2026-01-05
FU-003819,ACC-011,Clearwater Tech,ACC-011-U041,canvas_collab_edit,1,2026-01-12
FU-003820,ACC-011,Clearwater Tech,ACC-011-U049,canvas_collab_edit,6,2026-01-12
FU-003821,ACC-011,Clearwater Tech,ACC-011-U061,canvas_collab_edit,4,2026-01-12
FU-003822,ACC-011,Clearwater Tech,ACC-011-U036,canvas_collab_edit,2,2026-01-12
FU-003823,ACC-011,Clearwater Tech,ACC-011-U016,canvas_collab_edit,4,2026-01-19
FU-003824,ACC-011,Clearwater Tech,ACC-011-U027,canvas_collab_edit,2,2026-01-19
FU-003825,ACC-011,Clearwater Tech,ACC-011-U021,canvas_collab_edit,2,2026-01-19
FU-003826,ACC-011,Clearwater Tech,ACC-011-U069,canvas_collab_edit,4,2026-01-19
FU-003827,ACC-011,Clearwater Tech,ACC-011-U015,canvas_collab_edit,2,2026-01-19
FU-003828,ACC-011,Clearwater Tech,ACC-011-U019,canvas_collab_edit,3,2026-01-26
FU-003829,ACC-011,Clearwater Tech,ACC-011-U005,canvas_collab_edit,6,2026-01-26
FU-003830,ACC-011,Clearwater Tech,ACC-011-U038,canvas_collab_edit,1,2026-01-26
FU-003831,ACC-011,Clearwater Tech,ACC-011-U056,canvas_collab_edit,1,2026-01-26
FU-003832,ACC-011,Clearwater Tech,ACC-011-U001,canvas_collab_edit,6,2026-01-26
FU-003833,ACC-011,Clearwater Tech,ACC-011-U039,canvas_collab_edit,1,2026-02-02
FU-003834,ACC-011,Clearwater Tech,ACC-011-U005,canvas_collab_edit,1,2026-02-02
FU-003835,ACC-011,Clearwater Tech,ACC-011-U061,canvas_collab_edit,7,2026-02-02
FU-003836,ACC-011,Clearwater Tech,ACC-011-U018,canvas_collab_edit,6,2026-02-02
FU-003837,ACC-011,Clearwater Tech,ACC-011-U037,canvas_collab_edit,7,2026-02-02
FU-003838,ACC-011,Clearwater Tech,ACC-011-U006,canvas_collab_edit,1,2026-02-02
FU-003839,ACC-011,Clearwater Tech,ACC-011-U014,canvas_collab_edit,1,2026-02-02
FU-003840,ACC-011,Clearwater Tech,ACC-011-U033,canvas_collab_edit,2,2026-02-02
FU-003841,ACC-011,Clearwater Tech,ACC-011-U031,canvas_collab_edit,7,2026-02-02
FU-003842,ACC-011,Clearwater Tech,ACC-011-U063,canvas_collab_edit,5,2026-02-09
FU-003843,ACC-011,Clearwater Tech,ACC-011-U058,canvas_collab_edit,1,2026-02-09
FU-003844,ACC-011,Clearwater Tech,ACC-011-U014,canvas_collab_edit,6,2026-02-09
FU-003845,ACC-011,Clearwater Tech,ACC-011-U010,canvas_collab_edit,1,2026-02-09
FU-003846,ACC-011,Clearwater Tech,ACC-011-U027,canvas_collab_edit,3,2026-02-16
FU-003847,ACC-011,Clearwater Tech,ACC-011-U055,canvas_collab_edit,4,2026-02-16
FU-003848,ACC-011,Clearwater Tech,ACC-011-U011,canvas_collab_edit,1,2026-02-16
FU-003849,ACC-011,Clearwater Tech,ACC-011-U031,canvas_collab_edit,3,2026-02-16
FU-003850,ACC-011,Clearwater Tech,ACC-011-U024,canvas_collab_edit,4,2026-02-16
FU-003851,ACC-011,Clearwater Tech,ACC-011-U005,canvas_collab_edit,4,2026-02-16
FU-003852,ACC-011,Clearwater Tech,ACC-011-U039,canvas_collab_edit,5,2026-02-16
FU-003853,ACC-011,Clearwater Tech,ACC-011-U004,canvas_collab_edit,1,2026-02-16
FU-003854,ACC-011,Clearwater Tech,ACC-011-U052,canvas_collab_edit,1,2026-02-16
FU-003855,ACC-011,Clearwater Tech,ACC-011-U059,canvas_collab_edit,3,2026-02-23
FU-003856,ACC-011,Clearwater Tech,ACC-011-U011,canvas_collab_edit,1,2026-02-23
FU-003857,ACC-011,Clearwater Tech,ACC-011-U014,canvas_collab_edit,1,2026-02-23
FU-003858,ACC-011,Clearwater Tech,ACC-011-U069,canvas_collab_edit,5,2026-02-23
FU-003859,ACC-011,Clearwater Tech,ACC-011-U028,canvas_collab_edit,1,2026-02-23
FU-003860,ACC-011,Clearwater Tech,ACC-011-U004,canvas_collab_edit,2,2026-02-23
FU-003861,ACC-011,Clearwater Tech,ACC-011-U061,canvas_collab_edit,6,2026-02-23
FU-003862,ACC-011,Clearwater Tech,ACC-011-U015,canvas_collab_edit,2,2026-02-23
FU-003863,ACC-011,Clearwater Tech,ACC-011-U027,canvas_collab_edit,1,2026-02-23
FU-003864,ACC-011,Clearwater Tech,ACC-011-U025,canvas_collab_edit,2,2026-02-23
FU-003865,ACC-011,Clearwater Tech,ACC-011-U006,canvas_collab_edit,1,2026-02-23
FU-003866,ACC-011,Clearwater Tech,ACC-011-U052,canvas_collab_edit,4,2026-02-23
FU-003867,ACC-011,Clearwater Tech,ACC-011-U013,canvas_collab_edit,5,2026-03-02
FU-003868,ACC-011,Clearwater Tech,ACC-011-U035,canvas_collab_edit,4,2026-03-02
FU-003869,ACC-011,Clearwater Tech,ACC-011-U009,canvas_collab_edit,9,2026-03-02
FU-003870,ACC-011,Clearwater Tech,ACC-011-U056,canvas_collab_edit,1,2026-03-02
FU-003871,ACC-011,Clearwater Tech,ACC-011-U023,canvas_collab_edit,9,2026-03-02
FU-003872,ACC-011,Clearwater Tech,ACC-011-U053,canvas_collab_edit,1,2026-03-02
FU-003873,ACC-011,Clearwater Tech,ACC-011-U047,canvas_collab_edit,4,2026-03-02
FU-003874,ACC-011,Clearwater Tech,ACC-011-U038,canvas_collab_edit,4,2026-03-02
FU-003875,ACC-011,Clearwater Tech,ACC-011-U032,canvas_collab_edit,3,2026-03-02
FU-003876,ACC-011,Clearwater Tech,ACC-011-U016,canvas_collab_edit,2,2026-03-09
FU-003877,ACC-011,Clearwater Tech,ACC-011-U057,canvas_collab_edit,5,2026-03-09
FU-003878,ACC-011,Clearwater Tech,ACC-011-U003,canvas_collab_edit,4,2026-03-09
FU-003879,ACC-011,Clearwater Tech,ACC-011-U052,canvas_collab_edit,4,2026-03-09
FU-003880,ACC-011,Clearwater Tech,ACC-011-U020,canvas_collab_edit,5,2026-03-09
FU-003881,ACC-011,Clearwater Tech,ACC-011-U059,canvas_collab_edit,2,2026-03-09
FU-003882,ACC-011,Clearwater Tech,ACC-011-U029,canvas_collab_edit,3,2026-03-09
FU-003883,ACC-011,Clearwater Tech,ACC-011-U019,insight_api,1,2025-12-15
FU-003884,ACC-011,Clearwater Tech,ACC-011-U056,insight_api,3,2025-12-15
FU-003885,ACC-011,Clearwater Tech,ACC-011-U063,insight_api,4,2025-12-15
FU-003886,ACC-011,Clearwater Tech,ACC-011-U002,insight_api,1,2025-12-22
FU-003887,ACC-011,Clearwater Tech,ACC-011-U042,insight_api,1,2025-12-22
FU-003888,ACC-011,Clearwater Tech,ACC-011-U039,insight_api,2,2025-12-22
FU-003889,ACC-011,Clearwater Tech,ACC-011-U015,insight_api,3,2025-12-29
FU-003890,ACC-011,Clearwater Tech,ACC-011-U017,insight_api,1,2025-12-29
FU-003891,ACC-011,Clearwater Tech,ACC-011-U003,insight_api,2,2025-12-29
FU-003892,ACC-011,Clearwater Tech,ACC-011-U053,insight_api,4,2025-12-29
FU-003893,ACC-011,Clearwater Tech,ACC-011-U014,insight_api,5,2025-12-29
FU-003894,ACC-011,Clearwater Tech,ACC-011-U069,insight_api,3,2025-12-29
FU-003895,ACC-011,Clearwater Tech,ACC-011-U065,insight_api,3,2026-01-05
FU-003896,ACC-011,Clearwater Tech,ACC-011-U059,insight_api,1,2026-01-05
FU-003897,ACC-011,Clearwater Tech,ACC-011-U062,insight_api,6,2026-01-05
FU-003898,ACC-011,Clearwater Tech,ACC-011-U013,insight_api,2,2026-01-05
FU-003899,ACC-011,Clearwater Tech,ACC-011-U047,insight_api,6,2026-01-05
FU-003900,ACC-011,Clearwater Tech,ACC-011-U017,insight_api,5,2026-01-05
FU-003901,ACC-011,Clearwater Tech,ACC-011-U046,insight_api,1,2026-01-12
FU-003902,ACC-011,Clearwater Tech,ACC-011-U065,insight_api,4,2026-01-12
FU-003903,ACC-011,Clearwater Tech,ACC-011-U030,insight_api,3,2026-01-12
FU-003904,ACC-011,Clearwater Tech,ACC-011-U028,insight_api,2,2026-01-12
FU-003905,ACC-011,Clearwater Tech,ACC-011-U010,insight_api,3,2026-01-12
FU-003906,ACC-011,Clearwater Tech,ACC-011-U063,insight_api,4,2026-01-12
FU-003907,ACC-011,Clearwater Tech,ACC-011-U067,insight_api,3,2026-01-12
FU-003908,ACC-011,Clearwater Tech,ACC-011-U009,insight_api,1,2026-01-19
FU-003909,ACC-011,Clearwater Tech,ACC-011-U001,insight_api,3,2026-01-19
FU-003910,ACC-011,Clearwater Tech,ACC-011-U018,insight_api,1,2026-01-19
FU-003911,ACC-011,Clearwater Tech,ACC-011-U068,insight_api,2,2026-01-19
FU-003912,ACC-011,Clearwater Tech,ACC-011-U025,insight_api,6,2026-01-26
FU-003913,ACC-011,Clearwater Tech,ACC-011-U028,insight_api,2,2026-01-26
FU-003914,ACC-011,Clearwater Tech,ACC-011-U063,insight_api,1,2026-01-26
FU-003915,ACC-011,Clearwater Tech,ACC-011-U055,insight_api,3,2026-01-26
FU-003916,ACC-011,Clearwater Tech,ACC-011-U040,insight_api,7,2026-02-02
FU-003917,ACC-011,Clearwater Tech,ACC-011-U021,insight_api,4,2026-02-02
FU-003918,ACC-011,Clearwater Tech,ACC-011-U056,insight_api,1,2026-02-02
FU-003919,ACC-011,Clearwater Tech,ACC-011-U054,insight_api,5,2026-02-02
FU-003920,ACC-011,Clearwater Tech,ACC-011-U026,insight_api,3,2026-02-09
FU-003921,ACC-011,Clearwater Tech,ACC-011-U044,insight_api,2,2026-02-09
FU-003922,ACC-011,Clearwater Tech,ACC-011-U035,insight_api,1,2026-02-16
FU-003923,ACC-011,Clearwater Tech,ACC-011-U031,insight_api,2,2026-02-16
FU-003924,ACC-011,Clearwater Tech,ACC-011-U037,insight_api,1,2026-02-16
FU-003925,ACC-011,Clearwater Tech,ACC-011-U005,insight_api,1,2026-02-16
FU-003926,ACC-011,Clearwater Tech,ACC-011-U059,insight_api,5,2026-02-16
FU-003927,ACC-011,Clearwater Tech,ACC-011-U010,insight_api,1,2026-02-16
FU-003928,ACC-011,Clearwater Tech,ACC-011-U068,insight_api,3,2026-02-23
FU-003929,ACC-011,Clearwater Tech,ACC-011-U040,insight_api,2,2026-02-23
FU-003930,ACC-011,Clearwater Tech,ACC-011-U067,insight_api,2,2026-02-23
FU-003931,ACC-011,Clearwater Tech,ACC-011-U056,insight_api,4,2026-02-23
FU-003932,ACC-011,Clearwater Tech,ACC-011-U004,insight_api,3,2026-02-23
FU-003933,ACC-011,Clearwater Tech,ACC-011-U003,insight_api,3,2026-03-02
FU-003934,ACC-011,Clearwater Tech,ACC-011-U020,insight_api,5,2026-03-09
FU-003935,ACC-011,Clearwater Tech,ACC-011-U064,canvas_asset_library,5,2025-12-15
FU-003936,ACC-011,Clearwater Tech,ACC-011-U019,canvas_asset_library,3,2025-12-15
FU-003937,ACC-011,Clearwater Tech,ACC-011-U039,canvas_asset_library,1,2025-12-15
FU-003938,ACC-011,Clearwater Tech,ACC-011-U043,canvas_asset_library,5,2025-12-15
FU-003939,ACC-011,Clearwater Tech,ACC-011-U016,canvas_asset_library,6,2025-12-15
FU-003940,ACC-011,Clearwater Tech,ACC-011-U026,canvas_asset_library,4,2025-12-15
FU-003941,ACC-011,Clearwater Tech,ACC-011-U002,canvas_asset_library,1,2025-12-22
FU-003942,ACC-011,Clearwater Tech,ACC-011-U052,canvas_asset_library,1,2025-12-22
FU-003943,ACC-011,Clearwater Tech,ACC-011-U010,canvas_asset_library,4,2025-12-22
FU-003944,ACC-011,Clearwater Tech,ACC-011-U008,canvas_asset_library,2,2025-12-22
FU-003945,ACC-011,Clearwater Tech,ACC-011-U055,canvas_asset_library,5,2025-12-22
FU-003946,ACC-011,Clearwater Tech,ACC-011-U028,canvas_asset_library,3,2025-12-29
FU-003947,ACC-011,Clearwater Tech,ACC-011-U019,canvas_asset_library,6,2025-12-29
FU-003948,ACC-011,Clearwater Tech,ACC-011-U056,canvas_asset_library,3,2025-12-29
FU-003949,ACC-011,Clearwater Tech,ACC-011-U022,canvas_asset_library,10,2025-12-29
FU-003950,ACC-011,Clearwater Tech,ACC-011-U038,canvas_asset_library,4,2026-01-05
FU-003951,ACC-011,Clearwater Tech,ACC-011-U027,canvas_asset_library,6,2026-01-05
FU-003952,ACC-011,Clearwater Tech,ACC-011-U020,canvas_asset_library,3,2026-01-05
FU-003953,ACC-011,Clearwater Tech,ACC-011-U024,canvas_asset_library,3,2026-01-05
FU-003954,ACC-011,Clearwater Tech,ACC-011-U054,canvas_asset_library,5,2026-01-05
FU-003955,ACC-011,Clearwater Tech,ACC-011-U002,canvas_asset_library,3,2026-01-05
FU-003956,ACC-011,Clearwater Tech,ACC-011-U049,canvas_asset_library,2,2026-01-12
FU-003957,ACC-011,Clearwater Tech,ACC-011-U067,canvas_asset_library,3,2026-01-19
FU-003958,ACC-011,Clearwater Tech,ACC-011-U027,canvas_asset_library,3,2026-01-19
FU-003959,ACC-011,Clearwater Tech,ACC-011-U058,canvas_asset_library,5,2026-01-19
FU-003960,ACC-011,Clearwater Tech,ACC-011-U043,canvas_asset_library,6,2026-01-19
FU-003961,ACC-011,Clearwater Tech,ACC-011-U034,canvas_asset_library,1,2026-01-19
FU-003962,ACC-011,Clearwater Tech,ACC-011-U046,canvas_asset_library,4,2026-01-19
FU-003963,ACC-011,Clearwater Tech,ACC-011-U062,canvas_asset_library,5,2026-01-19
FU-003964,ACC-011,Clearwater Tech,ACC-011-U006,canvas_asset_library,4,2026-01-26
FU-003965,ACC-011,Clearwater Tech,ACC-011-U003,canvas_asset_library,2,2026-01-26
FU-003966,ACC-011,Clearwater Tech,ACC-011-U053,canvas_asset_library,4,2026-01-26
FU-003967,ACC-011,Clearwater Tech,ACC-011-U068,canvas_asset_library,2,2026-02-02
FU-003968,ACC-011,Clearwater Tech,ACC-011-U050,canvas_asset_library,2,2026-02-02
FU-003969,ACC-011,Clearwater Tech,ACC-011-U064,canvas_asset_library,5,2026-02-02
FU-003970,ACC-011,Clearwater Tech,ACC-011-U041,canvas_asset_library,3,2026-02-02
FU-003971,ACC-011,Clearwater Tech,ACC-011-U035,canvas_asset_library,1,2026-02-09
FU-003972,ACC-011,Clearwater Tech,ACC-011-U013,canvas_asset_library,3,2026-02-09
FU-003973,ACC-011,Clearwater Tech,ACC-011-U041,canvas_asset_library,2,2026-02-09
FU-003974,ACC-011,Clearwater Tech,ACC-011-U048,canvas_asset_library,5,2026-02-09
FU-003975,ACC-011,Clearwater Tech,ACC-011-U003,canvas_asset_library,3,2026-02-09
FU-003976,ACC-011,Clearwater Tech,ACC-011-U059,canvas_asset_library,7,2026-02-09
FU-003977,ACC-011,Clearwater Tech,ACC-011-U043,canvas_asset_library,4,2026-02-09
FU-003978,ACC-011,Clearwater Tech,ACC-011-U051,canvas_asset_library,7,2026-02-16
FU-003979,ACC-011,Clearwater Tech,ACC-011-U022,canvas_asset_library,6,2026-02-23
FU-003980,ACC-011,Clearwater Tech,ACC-011-U036,canvas_asset_library,1,2026-02-23
FU-003981,ACC-011,Clearwater Tech,ACC-011-U008,canvas_asset_library,2,2026-02-23
FU-003982,ACC-011,Clearwater Tech,ACC-011-U011,canvas_asset_library,5,2026-03-02
FU-003983,ACC-011,Clearwater Tech,ACC-011-U010,canvas_asset_library,7,2026-03-02
FU-003984,ACC-011,Clearwater Tech,ACC-011-U055,canvas_asset_library,5,2026-03-02
FU-003985,ACC-011,Clearwater Tech,ACC-011-U018,canvas_asset_library,2,2026-03-09
FU-003986,ACC-011,Clearwater Tech,ACC-011-U020,canvas_asset_library,4,2026-03-09
FU-003987,ACC-011,Clearwater Tech,ACC-011-U055,canvas_asset_library,3,2026-03-09
FU-003988,ACC-011,Clearwater Tech,ACC-011-U043,canvas_asset_library,5,2026-03-09
FU-003989,ACC-011,Clearwater Tech,ACC-011-U068,canvas_asset_library,2,2026-03-09
FU-003990,ACC-011,Clearwater Tech,ACC-011-U064,canvas_asset_library,1,2026-03-09
FU-003991,ACC-011,Clearwater Tech,ACC-011-U021,canvas_asset_library,6,2026-03-09
FU-003992,ACC-011,Clearwater Tech,ACC-011-U009,flow_scheduled_tasks,1,2025-12-15
FU-003993,ACC-011,Clearwater Tech,ACC-011-U039,flow_scheduled_tasks,5,2025-12-15
FU-003994,ACC-011,Clearwater Tech,ACC-011-U067,flow_scheduled_tasks,4,2025-12-15
FU-003995,ACC-011,Clearwater Tech,ACC-011-U006,flow_scheduled_tasks,6,2025-12-15
FU-003996,ACC-011,Clearwater Tech,ACC-011-U050,flow_scheduled_tasks,7,2025-12-15
FU-003997,ACC-011,Clearwater Tech,ACC-011-U047,flow_scheduled_tasks,3,2025-12-15
FU-003998,ACC-011,Clearwater Tech,ACC-011-U049,flow_scheduled_tasks,2,2025-12-15
FU-003999,ACC-011,Clearwater Tech,ACC-011-U029,flow_scheduled_tasks,5,2025-12-22
FU-004000,ACC-011,Clearwater Tech,ACC-011-U047,flow_scheduled_tasks,1,2025-12-29
FU-004001,ACC-011,Clearwater Tech,ACC-011-U062,flow_scheduled_tasks,6,2025-12-29
FU-004002,ACC-011,Clearwater Tech,ACC-011-U036,flow_scheduled_tasks,1,2025-12-29
FU-004003,ACC-011,Clearwater Tech,ACC-011-U012,flow_scheduled_tasks,1,2025-12-29
FU-004004,ACC-011,Clearwater Tech,ACC-011-U022,flow_scheduled_tasks,3,2025-12-29
FU-004005,ACC-011,Clearwater Tech,ACC-011-U033,flow_scheduled_tasks,2,2026-01-05
FU-004006,ACC-011,Clearwater Tech,ACC-011-U035,flow_scheduled_tasks,2,2026-01-05
FU-004007,ACC-011,Clearwater Tech,ACC-011-U040,flow_scheduled_tasks,2,2026-01-05
FU-004008,ACC-011,Clearwater Tech,ACC-011-U061,flow_scheduled_tasks,2,2026-01-05
FU-004009,ACC-011,Clearwater Tech,ACC-011-U010,flow_scheduled_tasks,1,2026-01-05
FU-004010,ACC-011,Clearwater Tech,ACC-011-U050,flow_scheduled_tasks,2,2026-01-05
FU-004011,ACC-011,Clearwater Tech,ACC-011-U038,flow_scheduled_tasks,1,2026-01-05
FU-004012,ACC-011,Clearwater Tech,ACC-011-U030,flow_scheduled_tasks,5,2026-01-12
FU-004013,ACC-011,Clearwater Tech,ACC-011-U041,flow_scheduled_tasks,3,2026-01-12
FU-004014,ACC-011,Clearwater Tech,ACC-011-U042,flow_scheduled_tasks,5,2026-01-12
FU-004015,ACC-011,Clearwater Tech,ACC-011-U062,flow_scheduled_tasks,1,2026-01-12
FU-004016,ACC-011,Clearwater Tech,ACC-011-U013,flow_scheduled_tasks,1,2026-01-12
FU-004017,ACC-011,Clearwater Tech,ACC-011-U011,flow_scheduled_tasks,3,2026-01-19
FU-004018,ACC-011,Clearwater Tech,ACC-011-U024,flow_scheduled_tasks,5,2026-01-19
FU-004019,ACC-011,Clearwater Tech,ACC-011-U009,flow_scheduled_tasks,1,2026-01-19
FU-004020,ACC-011,Clearwater Tech,ACC-011-U020,flow_scheduled_tasks,1,2026-01-19
FU-004021,ACC-011,Clearwater Tech,ACC-011-U043,flow_scheduled_tasks,3,2026-01-19
FU-004022,ACC-011,Clearwater Tech,ACC-011-U066,flow_scheduled_tasks,4,2026-01-19
FU-004023,ACC-011,Clearwater Tech,ACC-011-U054,flow_scheduled_tasks,1,2026-01-26
FU-004024,ACC-011,Clearwater Tech,ACC-011-U052,flow_scheduled_tasks,5,2026-01-26
FU-004025,ACC-011,Clearwater Tech,ACC-011-U023,flow_scheduled_tasks,1,2026-01-26
FU-004026,ACC-011,Clearwater Tech,ACC-011-U006,flow_scheduled_tasks,6,2026-01-26
FU-004027,ACC-011,Clearwater Tech,ACC-011-U001,flow_scheduled_tasks,3,2026-02-02
FU-004028,ACC-011,Clearwater Tech,ACC-011-U039,flow_scheduled_tasks,2,2026-02-09
FU-004029,ACC-011,Clearwater Tech,ACC-011-U009,flow_scheduled_tasks,3,2026-02-09
FU-004030,ACC-011,Clearwater Tech,ACC-011-U010,flow_scheduled_tasks,1,2026-02-09
FU-004031,ACC-011,Clearwater Tech,ACC-011-U012,flow_scheduled_tasks,2,2026-02-16
FU-004032,ACC-011,Clearwater Tech,ACC-011-U012,flow_scheduled_tasks,4,2026-02-23
FU-004033,ACC-011,Clearwater Tech,ACC-011-U043,flow_scheduled_tasks,3,2026-02-23
FU-004034,ACC-011,Clearwater Tech,ACC-011-U048,flow_scheduled_tasks,1,2026-02-23
FU-004035,ACC-011,Clearwater Tech,ACC-011-U033,flow_scheduled_tasks,5,2026-02-23
FU-004036,ACC-011,Clearwater Tech,ACC-011-U035,flow_scheduled_tasks,4,2026-03-02
FU-004037,ACC-011,Clearwater Tech,ACC-011-U007,flow_scheduled_tasks,4,2026-03-09
FU-004038,ACC-011,Clearwater Tech,ACC-011-U069,insight_data_connectors,5,2025-12-15
FU-004039,ACC-011,Clearwater Tech,ACC-011-U061,insight_data_connectors,1,2025-12-15
FU-004040,ACC-011,Clearwater Tech,ACC-011-U053,insight_data_connectors,3,2025-12-15
FU-004041,ACC-011,Clearwater Tech,ACC-011-U038,insight_data_connectors,5,2025-12-15
FU-004042,ACC-011,Clearwater Tech,ACC-011-U056,insight_data_connectors,1,2025-12-15
FU-004043,ACC-011,Clearwater Tech,ACC-011-U033,insight_data_connectors,5,2025-12-22
FU-004044,ACC-011,Clearwater Tech,ACC-011-U049,insight_data_connectors,2,2025-12-29
FU-004045,ACC-011,Clearwater Tech,ACC-011-U004,insight_data_connectors,1,2025-12-29
FU-004046,ACC-011,Clearwater Tech,ACC-011-U048,insight_data_connectors,7,2026-01-05
FU-004047,ACC-011,Clearwater Tech,ACC-011-U038,insight_data_connectors,5,2026-01-05
FU-004048,ACC-011,Clearwater Tech,ACC-011-U050,insight_data_connectors,2,2026-01-05
FU-004049,ACC-011,Clearwater Tech,ACC-011-U036,insight_data_connectors,4,2026-01-05
FU-004050,ACC-011,Clearwater Tech,ACC-011-U013,insight_data_connectors,1,2026-01-05
FU-004051,ACC-011,Clearwater Tech,ACC-011-U017,insight_data_connectors,6,2026-01-12
FU-004052,ACC-011,Clearwater Tech,ACC-011-U069,insight_data_connectors,4,2026-01-19
FU-004053,ACC-011,Clearwater Tech,ACC-011-U052,insight_data_connectors,1,2026-01-19
FU-004054,ACC-011,Clearwater Tech,ACC-011-U030,insight_data_connectors,4,2026-01-19
FU-004055,ACC-011,Clearwater Tech,ACC-011-U041,insight_data_connectors,3,2026-01-26
FU-004056,ACC-011,Clearwater Tech,ACC-011-U048,insight_data_connectors,6,2026-01-26
FU-004057,ACC-011,Clearwater Tech,ACC-011-U058,insight_data_connectors,4,2026-02-02
FU-004058,ACC-011,Clearwater Tech,ACC-011-U043,insight_data_connectors,3,2026-02-02
FU-004059,ACC-011,Clearwater Tech,ACC-011-U024,insight_data_connectors,1,2026-02-02
FU-004060,ACC-011,Clearwater Tech,ACC-011-U053,insight_data_connectors,4,2026-02-02
FU-004061,ACC-011,Clearwater Tech,ACC-011-U045,insight_data_connectors,2,2026-02-02
FU-004062,ACC-011,Clearwater Tech,ACC-011-U063,insight_data_connectors,7,2026-02-02
FU-004063,ACC-011,Clearwater Tech,ACC-011-U019,insight_data_connectors,3,2026-02-09
FU-004064,ACC-011,Clearwater Tech,ACC-011-U005,insight_data_connectors,1,2026-02-09
FU-004065,ACC-011,Clearwater Tech,ACC-011-U012,insight_data_connectors,2,2026-02-16
FU-004066,ACC-011,Clearwater Tech,ACC-011-U053,insight_data_connectors,5,2026-02-23
FU-004067,ACC-011,Clearwater Tech,ACC-011-U023,insight_data_connectors,3,2026-02-23
FU-004068,ACC-011,Clearwater Tech,ACC-011-U032,insight_data_connectors,4,2026-02-23
FU-004069,ACC-011,Clearwater Tech,ACC-011-U042,insight_data_connectors,3,2026-02-23
FU-004070,ACC-011,Clearwater Tech,ACC-011-U056,insight_data_connectors,3,2026-02-23
FU-004071,ACC-011,Clearwater Tech,ACC-011-U012,insight_data_connectors,3,2026-02-23
FU-004072,ACC-011,Clearwater Tech,ACC-011-U019,insight_data_connectors,2,2026-03-02
FU-004073,ACC-011,Clearwater Tech,ACC-011-U016,insight_data_connectors,6,2026-03-02
FU-004074,ACC-011,Clearwater Tech,ACC-011-U020,insight_data_connectors,3,2026-03-02
FU-004075,ACC-011,Clearwater Tech,ACC-011-U066,insight_data_connectors,4,2026-03-09
FU-004076,ACC-011,Clearwater Tech,ACC-011-U050,insight_data_connectors,2,2026-03-09
FU-004077,ACC-011,Clearwater Tech,ACC-011-U005,insight_data_connectors,5,2026-03-09
FU-004078,ACC-011,Clearwater Tech,ACC-011-U007,insight_data_connectors,2,2026-03-09
FU-004079,ACC-011,Clearwater Tech,ACC-011-U064,insight_data_connectors,4,2026-03-09
FU-004080,ACC-011,Clearwater Tech,ACC-011-U060,insight_data_connectors,1,2026-03-09
FU-004081,ACC-011,Clearwater Tech,ACC-011-U025,canvas_brand_kit,1,2025-12-15
FU-004082,ACC-011,Clearwater Tech,ACC-011-U037,canvas_brand_kit,3,2025-12-15
FU-004083,ACC-011,Clearwater Tech,ACC-011-U009,canvas_brand_kit,2,2025-12-22
FU-004084,ACC-011,Clearwater Tech,ACC-011-U037,canvas_brand_kit,3,2025-12-22
FU-004085,ACC-011,Clearwater Tech,ACC-011-U044,canvas_brand_kit,5,2025-12-22
FU-004086,ACC-011,Clearwater Tech,ACC-011-U059,canvas_brand_kit,1,2025-12-22
FU-004087,ACC-011,Clearwater Tech,ACC-011-U001,canvas_brand_kit,1,2025-12-29
FU-004088,ACC-011,Clearwater Tech,ACC-011-U044,canvas_brand_kit,6,2025-12-29
FU-004089,ACC-011,Clearwater Tech,ACC-011-U016,canvas_brand_kit,4,2025-12-29
FU-004090,ACC-011,Clearwater Tech,ACC-011-U004,canvas_brand_kit,1,2025-12-29
FU-004091,ACC-011,Clearwater Tech,ACC-011-U041,canvas_brand_kit,4,2025-12-29
FU-004092,ACC-011,Clearwater Tech,ACC-011-U008,canvas_brand_kit,1,2025-12-29
FU-004093,ACC-011,Clearwater Tech,ACC-011-U046,canvas_brand_kit,4,2025-12-29
FU-004094,ACC-011,Clearwater Tech,ACC-011-U013,canvas_brand_kit,1,2026-01-05
