event_id,account_id,account_name,user_id,product,event_type,event_date,session_duration_min
EVT-002520,ACC-008,Ironclad Manufacturing,ACC-008-U011,Canvas,export,2026-01-08T19:38:00,2.3
EVT-002521,ACC-008,Ironclad Manufacturing,ACC-008-U003,Canvas,login,2026-01-09T09:10:00,20.9
EVT-002522,ACC-008,Ironclad Manufacturing,ACC-008-U013,Canvas,login,2026-01-09T09:07:00,9.5
EVT-002523,ACC-008,Ironclad Manufacturing,ACC-008-U035,Canvas,export,2026-01-09T13:43:00,8.6
EVT-002524,ACC-008,Ironclad Manufacturing,ACC-008-U035,Canvas,api_call,2026-01-09T11:39:00,1.0
EVT-002525,ACC-008,Ironclad Manufacturing,ACC-008-U035,Canvas,feature_use,2026-01-09T09:31:00,56.0
EVT-002526,ACC-008,Ironclad Manufacturing,ACC-008-U007,Canvas,invite_sent,2026-01-10T06:04:00,4.5
EVT-002527,ACC-008,Ironclad Manufacturing,ACC-008-U032,Canvas,login,2026-01-11T14:23:00,5.1
EVT-002528,ACC-008,Ironclad Manufacturing,ACC-008-U023,Canvas,feature_use,2026-01-12T14:37:00,42.3
EVT-002529,ACC-008,Ironclad Manufacturing,ACC-008-U019,Canvas,feature_use,2026-01-12T10:03:00,58.7
EVT-002530,ACC-008,Ironclad Manufacturing,ACC-008-U027,Canvas,feature_use,2026-01-12T09:31:00,3.7
EVT-002531,ACC-008,Ironclad Manufacturing,ACC-008-U016,Canvas,login,2026-01-13T17:19:00,2.6
EVT-002532,ACC-008,Ironclad Manufacturing,ACC-008-U023,Canvas,feature_use,2026-01-14T16:38:00,18.9
EVT-002533,ACC-008,Ironclad Manufacturing,ACC-008-U024,Canvas,api_call,2026-01-14T18:06:00,1.6
EVT-002534,ACC-008,Ironclad Manufacturing,ACC-008-U035,Canvas,api_call,2026-01-15T14:14:00,0.3
EVT-002535,ACC-008,Ironclad Manufacturing,ACC-008-U020,Canvas,export,2026-01-16T15:27:00,6.6
EVT-002536,ACC-008,Ironclad Manufacturing,ACC-008-U034,Canvas,api_call,2026-01-16T13:40:00,1.2
EVT-002537,ACC-008,Ironclad Manufacturing,ACC-008-U031,Canvas,invite_sent,2026-01-19T10:08:00,3.7
EVT-002538,ACC-008,Ironclad Manufacturing,ACC-008-U020,Canvas,export,2026-01-19T09:39:00,9.5
EVT-002539,ACC-008,Ironclad Manufacturing,ACC-008-U031,Canvas,feature_use,2026-01-19T10:15:00,55.0
EVT-002540,ACC-008,Ironclad Manufacturing,ACC-008-U025,Canvas,api_call,2026-01-20T06:38:00,1.5
EVT-002541,ACC-008,Ironclad Manufacturing,ACC-008-U018,Canvas,feature_use,2026-01-20T19:07:00,43.0
EVT-002542,ACC-008,Ironclad Manufacturing,ACC-008-U005,Canvas,feature_use,2026-01-21T17:08:00,21.2
EVT-002543,ACC-008,Ironclad Manufacturing,ACC-008-U019,Canvas,invite_sent,2026-01-21T15:32:00,3.6
EVT-002544,ACC-008,Ironclad Manufacturing,ACC-008-U009,Canvas,api_call,2026-01-21T17:04:00,1.4
EVT-002545,ACC-008,Ironclad Manufacturing,ACC-008-U013,Canvas,export,2026-01-22T10:34:00,6.1
EVT-002546,ACC-008,Ironclad Manufacturing,ACC-008-U016,Canvas,feature_use,2026-01-22T08:52:00,8.3
EVT-002547,ACC-008,Ironclad Manufacturing,ACC-008-U030,Canvas,api_call,2026-01-22T16:19:00,1.6
EVT-002548,ACC-008,Ironclad Manufacturing,ACC-008-U017,Canvas,invite_sent,2026-01-23T13:06:00,1.7
EVT-002549,ACC-008,Ironclad Manufacturing,ACC-008-U035,Canvas,api_call,2026-01-23T08:27:00,0.6
EVT-002550,ACC-008,Ironclad Manufacturing,ACC-008-U007,Canvas,login,2026-01-23T14:24:00,12.0
EVT-002551,ACC-008,Ironclad Manufacturing,ACC-008-U029,Canvas,feature_use,2026-01-24T20:54:00,22.8
EVT-002552,ACC-008,Ironclad Manufacturing,ACC-008-U014,Canvas,feature_use,2026-01-24T18:53:00,53.1
EVT-002553,ACC-008,Ironclad Manufacturing,ACC-008-U022,Canvas,feature_use,2026-01-24T14:27:00,49.0
EVT-002554,ACC-008,Ironclad Manufacturing,ACC-008-U029,Canvas,export,2026-01-26T12:24:00,6.5
EVT-002555,ACC-008,Ironclad Manufacturing,ACC-008-U017,Canvas,feature_use,2026-01-26T14:29:00,33.7
EVT-002556,ACC-008,Ironclad Manufacturing,ACC-008-U007,Canvas,login,2026-01-27T17:16:00,34.4
EVT-002557,ACC-008,Ironclad Manufacturing,ACC-008-U020,Canvas,feature_use,2026-01-27T11:27:00,30.4
EVT-002558,ACC-008,Ironclad Manufacturing,ACC-008-U019,Canvas,export,2026-01-27T16:27:00,1.7
EVT-002559,ACC-008,Ironclad Manufacturing,ACC-008-U031,Canvas,login,2026-01-28T18:20:00,44.0
EVT-002560,ACC-008,Ironclad Manufacturing,ACC-008-U025,Canvas,export,2026-01-28T16:50:00,4.7
EVT-002561,ACC-008,Ironclad Manufacturing,ACC-008-U022,Canvas,feature_use,2026-01-28T17:47:00,5.6
EVT-002562,ACC-008,Ironclad Manufacturing,ACC-008-U006,Canvas,export,2026-01-28T13:44:00,4.9
EVT-002563,ACC-008,Ironclad Manufacturing,ACC-008-U010,Canvas,api_call,2026-01-29T21:04:00,0.7
EVT-002564,ACC-008,Ironclad Manufacturing,ACC-008-U018,Canvas,feature_use,2026-01-29T10:47:00,19.4
EVT-002565,ACC-008,Ironclad Manufacturing,ACC-008-U028,Canvas,invite_sent,2026-01-30T10:48:00,3.2
EVT-002566,ACC-008,Ironclad Manufacturing,ACC-008-U003,Canvas,login,2026-01-30T16:29:00,39.2
EVT-002567,ACC-008,Ironclad Manufacturing,ACC-008-U034,Canvas,feature_use,2026-01-31T19:47:00,11.4
EVT-002568,ACC-008,Ironclad Manufacturing,ACC-008-U030,Canvas,api_call,2026-02-02T11:55:00,1.8
EVT-002569,ACC-008,Ironclad Manufacturing,ACC-008-U033,Canvas,feature_use,2026-02-02T15:56:00,27.4
EVT-002570,ACC-008,Ironclad Manufacturing,ACC-008-U018,Canvas,login,2026-02-02T14:44:00,18.3
EVT-002571,ACC-008,Ironclad Manufacturing,ACC-008-U031,Canvas,api_call,2026-02-03T13:16:00,0.9
EVT-002572,ACC-008,Ironclad Manufacturing,ACC-008-U032,Canvas,feature_use,2026-02-03T14:18:00,29.5
EVT-002573,ACC-008,Ironclad Manufacturing,ACC-008-U032,Canvas,api_call,2026-02-03T18:26:00,0.1
EVT-002574,ACC-008,Ironclad Manufacturing,ACC-008-U024,Canvas,login,2026-02-03T11:19:00,27.3
EVT-002575,ACC-008,Ironclad Manufacturing,ACC-008-U030,Canvas,export,2026-02-04T11:32:00,4.4
EVT-002576,ACC-008,Ironclad Manufacturing,ACC-008-U025,Canvas,export,2026-02-04T11:33:00,7.5
EVT-002577,ACC-008,Ironclad Manufacturing,ACC-008-U020,Canvas,feature_use,2026-02-04T10:12:00,22.5
EVT-002578,ACC-008,Ironclad Manufacturing,ACC-008-U033,Canvas,login,2026-02-05T16:32:00,27.4
EVT-002579,ACC-008,Ironclad Manufacturing,ACC-008-U025,Canvas,invite_sent,2026-02-05T09:56:00,0.9
EVT-002580,ACC-008,Ironclad Manufacturing,ACC-008-U024,Canvas,export,2026-02-05T19:25:00,5.0
EVT-002581,ACC-008,Ironclad Manufacturing,ACC-008-U031,Canvas,feature_use,2026-02-06T16:24:00,40.1
EVT-002582,ACC-008,Ironclad Manufacturing,ACC-008-U016,Canvas,export,2026-02-06T12:21:00,7.4
EVT-002583,ACC-008,Ironclad Manufacturing,ACC-008-U034,Canvas,login,2026-02-07T16:31:00,8.9
EVT-002584,ACC-008,Ironclad Manufacturing,ACC-008-U018,Canvas,api_call,2026-02-07T17:43:00,0.7
EVT-002585,ACC-008,Ironclad Manufacturing,ACC-008-U026,Canvas,login,2026-02-09T17:52:00,21.0
EVT-002586,ACC-008,Ironclad Manufacturing,ACC-008-U013,Canvas,login,2026-02-09T11:01:00,27.7
EVT-002587,ACC-008,Ironclad Manufacturing,ACC-008-U002,Canvas,export,2026-02-09T10:22:00,5.3
EVT-002588,ACC-008,Ironclad Manufacturing,ACC-008-U031,Canvas,login,2026-02-10T10:57:00,23.6
EVT-002589,ACC-008,Ironclad Manufacturing,ACC-008-U024,Canvas,feature_use,2026-02-10T10:39:00,7.5
EVT-002590,ACC-008,Ironclad Manufacturing,ACC-008-U017,Canvas,feature_use,2026-02-10T13:38:00,42.5
EVT-002591,ACC-008,Ironclad Manufacturing,ACC-008-U018,Canvas,api_call,2026-02-11T10:34:00,0.3
EVT-002592,ACC-008,Ironclad Manufacturing,ACC-008-U020,Canvas,export,2026-02-11T19:04:00,9.9
EVT-002593,ACC-008,Ironclad Manufacturing,ACC-008-U025,Canvas,login,2026-02-12T10:57:00,23.7
EVT-002594,ACC-008,Ironclad Manufacturing,ACC-008-U020,Canvas,login,2026-02-12T16:05:00,4.8
EVT-002595,ACC-008,Ironclad Manufacturing,ACC-008-U020,Canvas,login,2026-02-12T11:12:00,39.8
EVT-002596,ACC-008,Ironclad Manufacturing,ACC-008-U025,Canvas,feature_use,2026-02-12T08:19:00,5.2
EVT-002597,ACC-008,Ironclad Manufacturing,ACC-008-U010,Canvas,feature_use,2026-02-12T15:06:00,33.4
EVT-002598,ACC-008,Ironclad Manufacturing,ACC-008-U021,Canvas,feature_use,2026-02-13T18:17:00,38.0
EVT-002599,ACC-008,Ironclad Manufacturing,ACC-008-U029,Canvas,login,2026-02-13T09:39:00,14.5
EVT-002600,ACC-008,Ironclad Manufacturing,ACC-008-U021,Canvas,feature_use,2026-02-13T16:24:00,9.0
EVT-002601,ACC-008,Ironclad Manufacturing,ACC-008-U010,Canvas,login,2026-02-13T18:54:00,40.4
EVT-002602,ACC-008,Ironclad Manufacturing,ACC-008-U023,Canvas,feature_use,2026-02-16T15:40:00,16.1
EVT-002603,ACC-008,Ironclad Manufacturing,ACC-008-U017,Canvas,login,2026-02-16T15:03:00,6.8
EVT-002604,ACC-008,Ironclad Manufacturing,ACC-008-U019,Canvas,login,2026-02-16T15:29:00,3.1
EVT-002605,ACC-008,Ironclad Manufacturing,ACC-008-U002,Canvas,export,2026-02-17T15:33:00,2.3
EVT-002606,ACC-008,Ironclad Manufacturing,ACC-008-U003,Canvas,api_call,2026-02-17T14:11:00,0.2
EVT-002607,ACC-008,Ironclad Manufacturing,ACC-008-U007,Canvas,login,2026-02-17T17:56:00,35.5
EVT-002608,ACC-008,Ironclad Manufacturing,ACC-008-U006,Canvas,feature_use,2026-02-17T16:38:00,48.9
EVT-002609,ACC-008,Ironclad Manufacturing,ACC-008-U014,Canvas,feature_use,2026-02-18T17:14:00,23.2
EVT-002610,ACC-008,Ironclad Manufacturing,ACC-008-U033,Canvas,feature_use,2026-02-18T12:56:00,55.8
EVT-002611,ACC-008,Ironclad Manufacturing,ACC-008-U014,Canvas,feature_use,2026-02-18T20:39:00,59.0
EVT-002612,ACC-008,Ironclad Manufacturing,ACC-008-U019,Canvas,api_call,2026-02-19T14:00:00,0.3
EVT-002613,ACC-008,Ironclad Manufacturing,ACC-008-U005,Canvas,login,2026-02-19T16:16:00,6.3
EVT-002614,ACC-008,Ironclad Manufacturing,ACC-008-U032,Canvas,export,2026-02-19T19:36:00,6.0
EVT-002615,ACC-008,Ironclad Manufacturing,ACC-008-U005,Canvas,feature_use,2026-02-20T17:21:00,39.5
EVT-002616,ACC-008,Ironclad Manufacturing,ACC-008-U035,Canvas,export,2026-02-20T06:35:00,4.5
EVT-002617,ACC-008,Ironclad Manufacturing,ACC-008-U024,Canvas,api_call,2026-02-20T16:53:00,1.1
EVT-002618,ACC-008,Ironclad Manufacturing,ACC-008-U011,Canvas,export,2026-02-21T16:07:00,9.1
EVT-002619,ACC-008,Ironclad Manufacturing,ACC-008-U016,Canvas,feature_use,2026-02-23T11:20:00,18.3
EVT-002620,ACC-008,Ironclad Manufacturing,ACC-008-U001,Canvas,login,2026-02-23T15:05:00,11.2
EVT-002621,ACC-008,Ironclad Manufacturing,ACC-008-U001,Canvas,api_call,2026-02-23T16:38:00,1.4
EVT-002622,ACC-008,Ironclad Manufacturing,ACC-008-U017,Canvas,export,2026-02-24T15:50:00,8.6
EVT-002623,ACC-008,Ironclad Manufacturing,ACC-008-U013,Canvas,login,2026-02-24T15:22:00,10.9
EVT-002624,ACC-008,Ironclad Manufacturing,ACC-008-U027,Canvas,export,2026-02-24T12:56:00,8.0
EVT-002625,ACC-008,Ironclad Manufacturing,ACC-008-U018,Canvas,feature_use,2026-02-24T10:46:00,37.1
EVT-002626,ACC-008,Ironclad Manufacturing,ACC-008-U002,Canvas,feature_use,2026-02-25T17:13:00,46.3
EVT-002627,ACC-008,Ironclad Manufacturing,ACC-008-U007,Canvas,feature_use,2026-02-25T08:40:00,26.4
EVT-002628,ACC-008,Ironclad Manufacturing,ACC-008-U006,Canvas,feature_use,2026-02-25T19:51:00,42.6
EVT-002629,ACC-008,Ironclad Manufacturing,ACC-008-U006,Canvas,login,2026-02-25T10:19:00,35.9
EVT-002630,ACC-008,Ironclad Manufacturing,ACC-008-U009,Canvas,login,2026-02-25T18:28:00,38.6
EVT-002631,ACC-008,Ironclad Manufacturing,ACC-008-U028,Canvas,api_call,2026-02-26T17:25:00,1.9
EVT-002632,ACC-008,Ironclad Manufacturing,ACC-008-U034,Canvas,login,2026-02-26T16:25:00,28.7
EVT-002633,ACC-008,Ironclad Manufacturing,ACC-008-U009,Canvas,login,2026-02-26T16:52:00,31.4
EVT-002634,ACC-008,Ironclad Manufacturing,ACC-008-U021,Canvas,login,2026-02-27T10:16:00,8.0
EVT-002635,ACC-008,Ironclad Manufacturing,ACC-008-U029,Canvas,feature_use,2026-02-27T11:47:00,39.6
EVT-002636,ACC-008,Ironclad Manufacturing,ACC-008-U007,Canvas,feature_use,2026-02-27T17:53:00,37.7
EVT-002637,ACC-008,Ironclad Manufacturing,ACC-008-U001,Canvas,login,2026-02-27T14:36:00,35.4
EVT-002638,ACC-008,Ironclad Manufacturing,ACC-008-U021,Canvas,feature_use,2026-03-02T11:57:00,24.6
EVT-002639,ACC-008,Ironclad Manufacturing,ACC-008-U022,Canvas,login,2026-03-02T16:16:00,15.4
EVT-002640,ACC-008,Ironclad Manufacturing,ACC-008-U009,Canvas,login,2026-03-02T14:42:00,34.7
EVT-002641,ACC-008,Ironclad Manufacturing,ACC-008-U035,Canvas,feature_use,2026-03-02T14:09:00,26.4
EVT-002642,ACC-008,Ironclad Manufacturing,ACC-008-U026,Canvas,feature_use,2026-03-03T17:49:00,29.4
EVT-002643,ACC-008,Ironclad Manufacturing,ACC-008-U012,Canvas,login,2026-03-03T18:16:00,4.2
EVT-002644,ACC-008,Ironclad Manufacturing,ACC-008-U030,Canvas,login,2026-03-03T12:32:00,16.5
EVT-002645,ACC-008,Ironclad Manufacturing,ACC-008-U016,Canvas,login,2026-03-04T12:23:00,7.4
EVT-002646,ACC-008,Ironclad Manufacturing,ACC-008-U004,Canvas,export,2026-03-05T19:19:00,6.9
EVT-002647,ACC-008,Ironclad Manufacturing,ACC-008-U009,Canvas,feature_use,2026-03-05T10:51:00,29.5
EVT-002648,ACC-008,Ironclad Manufacturing,ACC-008-U006,Canvas,feature_use,2026-03-05T16:31:00,8.5
EVT-002649,ACC-008,Ironclad Manufacturing,ACC-008-U008,Canvas,login,2026-03-06T12:01:00,27.8
EVT-002650,ACC-008,Ironclad Manufacturing,ACC-008-U019,Canvas,feature_use,2026-03-06T15:02:00,41.6
EVT-002651,ACC-008,Ironclad Manufacturing,ACC-008-U008,Canvas,export,2026-03-06T13:50:00,9.5
EVT-002652,ACC-008,Ironclad Manufacturing,ACC-008-U028,Canvas,login,2026-03-09T10:49:00,24.5
EVT-002653,ACC-008,Ironclad Manufacturing,ACC-008-U029,Canvas,login,2026-03-09T09:12:00,16.2
EVT-002654,ACC-008,Ironclad Manufacturing,ACC-008-U014,Canvas,feature_use,2026-03-10T08:44:00,49.8
EVT-002655,ACC-008,Ironclad Manufacturing,ACC-008-U010,Canvas,login,2026-03-10T20:42:00,34.8
EVT-002656,ACC-008,Ironclad Manufacturing,ACC-008-U001,Canvas,api_call,2026-03-10T10:23:00,1.4
EVT-002657,ACC-008,Ironclad Manufacturing,ACC-008-U030,Canvas,feature_use,2026-03-10T17:32:00,11.7
EVT-002658,ACC-008,Ironclad Manufacturing,ACC-008-U020,Canvas,login,2026-03-10T12:57:00,44.6
EVT-002659,ACC-008,Ironclad Manufacturing,ACC-008-U007,Canvas,api_call,2026-03-11T17:34:00,1.2
EVT-002660,ACC-008,Ironclad Manufacturing,ACC-008-U030,Canvas,api_call,2026-03-11T17:25:00,1.6
EVT-002661,ACC-008,Ironclad Manufacturing,ACC-008-U022,Canvas,invite_sent,2026-03-11T11:58:00,3.3
EVT-002662,ACC-008,Ironclad Manufacturing,ACC-008-U011,Canvas,export,2026-03-12T10:52:00,2.3
EVT-002663,ACC-008,Ironclad Manufacturing,ACC-008-U018,Canvas,feature_use,2026-03-13T18:07:00,58.6
EVT-002664,ACC-008,Ironclad Manufacturing,ACC-008-U004,Canvas,login,2026-03-13T12:12:00,10.1
EVT-002665,ACC-009,Northstar Consulting,ACC-009-U007,Flow,login,2025-12-15T16:19:00,39.5
EVT-002666,ACC-009,Northstar Consulting,ACC-009-U015,Canvas,login,2025-12-15T10:36:00,24.9
EVT-002667,ACC-009,Northstar Consulting,ACC-009-U006,Flow,feature_use,2025-12-15T16:36:00,39.2
EVT-002668,ACC-009,Northstar Consulting,ACC-009-U031,Canvas,api_call,2025-12-15T16:38:00,0.7
EVT-002669,ACC-009,Northstar Consulting,ACC-009-U029,Canvas,feature_use,2025-12-15T17:44:00,31.1
EVT-002670,ACC-009,Northstar Consulting,ACC-009-U026,Flow,login,2025-12-16T14:07:00,20.7
EVT-002671,ACC-009,Northstar Consulting,ACC-009-U046,Flow,export,2025-12-16T13:42:00,4.6
EVT-002672,ACC-009,Northstar Consulting,ACC-009-U025,Canvas,login,2025-12-16T11:41:00,13.3
EVT-002673,ACC-009,Northstar Consulting,ACC-009-U042,Flow,export,2025-12-16T10:05:00,7.0
EVT-002674,ACC-009,Northstar Consulting,ACC-009-U045,Flow,export,2025-12-16T10:16:00,1.4
EVT-002675,ACC-009,Northstar Consulting,ACC-009-U038,Flow,export,2025-12-16T12:58:00,7.5
EVT-002676,ACC-009,Northstar Consulting,ACC-009-U043,Flow,api_call,2025-12-17T11:30:00,1.5
EVT-002677,ACC-009,Northstar Consulting,ACC-009-U048,Canvas,login,2025-12-17T19:36:00,3.3
EVT-002678,ACC-009,Northstar Consulting,ACC-009-U006,Flow,feature_use,2025-12-17T11:47:00,28.6
EVT-002679,ACC-009,Northstar Consulting,ACC-009-U029,Flow,feature_use,2025-12-17T14:29:00,11.5
EVT-002680,ACC-009,Northstar Consulting,ACC-009-U001,Flow,export,2025-12-18T10:55:00,7.6
EVT-002681,ACC-009,Northstar Consulting,ACC-009-U032,Flow,login,2025-12-18T19:50:00,23.9
EVT-002682,ACC-009,Northstar Consulting,ACC-009-U049,Canvas,login,2025-12-19T10:22:00,20.3
EVT-002683,ACC-009,Northstar Consulting,ACC-009-U030,Canvas,feature_use,2025-12-19T10:50:00,26.9
EVT-002684,ACC-009,Northstar Consulting,ACC-009-U029,Flow,feature_use,2025-12-19T18:18:00,54.4
EVT-002685,ACC-009,Northstar Consulting,ACC-009-U024,Canvas,login,2025-12-19T16:03:00,31.1
EVT-002686,ACC-009,Northstar Consulting,ACC-009-U010,Flow,api_call,2025-12-20T17:24:00,1.8
EVT-002687,ACC-009,Northstar Consulting,ACC-009-U031,Flow,login,2025-12-22T14:48:00,6.1
EVT-002688,ACC-009,Northstar Consulting,ACC-009-U018,Canvas,login,2025-12-22T19:57:00,16.9
EVT-002689,ACC-009,Northstar Consulting,ACC-009-U035,Canvas,feature_use,2025-12-22T12:19:00,58.5
EVT-002690,ACC-009,Northstar Consulting,ACC-009-U035,Flow,feature_use,2025-12-22T14:27:00,4.7
EVT-002691,ACC-009,Northstar Consulting,ACC-009-U048,Canvas,feature_use,2025-12-23T13:30:00,29.9
EVT-002692,ACC-009,Northstar Consulting,ACC-009-U012,Flow,login,2025-12-23T09:51:00,36.1
EVT-002693,ACC-009,Northstar Consulting,ACC-009-U011,Flow,login,2025-12-24T13:19:00,2.8
EVT-002694,ACC-009,Northstar Consulting,ACC-009-U026,Canvas,login,2025-12-24T15:46:00,1.9
EVT-002695,ACC-009,Northstar Consulting,ACC-009-U035,Canvas,login,2025-12-24T12:23:00,40.0
EVT-002696,ACC-009,Northstar Consulting,ACC-009-U031,Canvas,feature_use,2025-12-24T15:42:00,33.2
EVT-002697,ACC-009,Northstar Consulting,ACC-009-U026,Flow,feature_use,2025-12-25T11:34:00,46.7
EVT-002698,ACC-009,Northstar Consulting,ACC-009-U042,Canvas,login,2025-12-25T13:31:00,43.6
EVT-002699,ACC-009,Northstar Consulting,ACC-009-U030,Canvas,export,2025-12-25T13:41:00,2.9
EVT-002700,ACC-009,Northstar Consulting,ACC-009-U018,Flow,login,2025-12-25T11:28:00,4.9
EVT-002701,ACC-009,Northstar Consulting,ACC-009-U039,Canvas,feature_use,2025-12-26T08:54:00,35.6
EVT-002702,ACC-009,Northstar Consulting,ACC-009-U036,Canvas,feature_use,2025-12-26T09:14:00,44.1
EVT-002703,ACC-009,Northstar Consulting,ACC-009-U031,Canvas,invite_sent,2025-12-26T06:17:00,2.5
EVT-002704,ACC-009,Northstar Consulting,ACC-009-U028,Canvas,export,2025-12-26T13:37:00,6.3
EVT-002705,ACC-009,Northstar Consulting,ACC-009-U014,Flow,login,2025-12-27T20:57:00,27.5
EVT-002706,ACC-009,Northstar Consulting,ACC-009-U006,Flow,login,2025-12-29T15:21:00,14.5
EVT-002707,ACC-009,Northstar Consulting,ACC-009-U034,Flow,feature_use,2025-12-29T20:24:00,12.4
EVT-002708,ACC-009,Northstar Consulting,ACC-009-U050,Flow,login,2025-12-29T16:54:00,40.8
EVT-002709,ACC-009,Northstar Consulting,ACC-009-U020,Canvas,feature_use,2025-12-30T10:26:00,23.2
EVT-002710,ACC-009,Northstar Consulting,ACC-009-U042,Flow,api_call,2025-12-30T16:44:00,0.9
EVT-002711,ACC-009,Northstar Consulting,ACC-009-U010,Canvas,login,2025-12-30T09:02:00,12.5
EVT-002712,ACC-009,Northstar Consulting,ACC-009-U040,Flow,export,2025-12-30T14:05:00,3.1
EVT-002713,ACC-009,Northstar Consulting,ACC-009-U001,Flow,api_call,2025-12-30T08:06:00,1.3
EVT-002714,ACC-009,Northstar Consulting,ACC-009-U021,Flow,login,2025-12-30T19:07:00,11.6
EVT-002715,ACC-009,Northstar Consulting,ACC-009-U049,Canvas,api_call,2025-12-31T15:20:00,1.9
EVT-002716,ACC-009,Northstar Consulting,ACC-009-U035,Flow,export,2025-12-31T13:30:00,9.2
EVT-002717,ACC-009,Northstar Consulting,ACC-009-U045,Canvas,invite_sent,2025-12-31T14:50:00,1.6
EVT-002718,ACC-009,Northstar Consulting,ACC-009-U032,Canvas,feature_use,2025-12-31T16:29:00,55.0
EVT-002719,ACC-009,Northstar Consulting,ACC-009-U037,Canvas,feature_use,2026-01-01T17:45:00,30.9
EVT-002720,ACC-009,Northstar Consulting,ACC-009-U002,Flow,login,2026-01-01T16:18:00,42.3
EVT-002721,ACC-009,Northstar Consulting,ACC-009-U003,Canvas,login,2026-01-01T14:46:00,28.2
EVT-002722,ACC-009,Northstar Consulting,ACC-009-U012,Canvas,feature_use,2026-01-02T17:52:00,14.3
EVT-002723,ACC-009,Northstar Consulting,ACC-009-U014,Canvas,api_call,2026-01-02T19:14:00,0.6
EVT-002724,ACC-009,Northstar Consulting,ACC-009-U020,Flow,login,2026-01-02T15:03:00,40.5
EVT-002725,ACC-009,Northstar Consulting,ACC-009-U042,Canvas,api_call,2026-01-05T11:44:00,1.9
EVT-002726,ACC-009,Northstar Consulting,ACC-009-U030,Flow,login,2026-01-05T17:43:00,40.4
EVT-002727,ACC-009,Northstar Consulting,ACC-009-U005,Flow,feature_use,2026-01-05T14:10:00,7.1
EVT-002728,ACC-009,Northstar Consulting,ACC-009-U047,Flow,api_call,2026-01-05T10:51:00,0.4
EVT-002729,ACC-009,Northstar Consulting,ACC-009-U030,Flow,export,2026-01-05T09:15:00,1.7
EVT-002730,ACC-009,Northstar Consulting,ACC-009-U045,Canvas,invite_sent,2026-01-06T07:50:00,2.3
EVT-002731,ACC-009,Northstar Consulting,ACC-009-U022,Canvas,export,2026-01-06T17:42:00,2.2
EVT-002732,ACC-009,Northstar Consulting,ACC-009-U013,Flow,api_call,2026-01-06T10:08:00,1.5
EVT-002733,ACC-009,Northstar Consulting,ACC-009-U023,Canvas,feature_use,2026-01-06T11:18:00,56.6
EVT-002734,ACC-009,Northstar Consulting,ACC-009-U015,Canvas,feature_use,2026-01-06T12:51:00,35.1
EVT-002735,ACC-009,Northstar Consulting,ACC-009-U027,Canvas,export,2026-01-07T13:32:00,6.4
EVT-002736,ACC-009,Northstar Consulting,ACC-009-U007,Canvas,feature_use,2026-01-07T11:57:00,14.8
EVT-002737,ACC-009,Northstar Consulting,ACC-009-U002,Canvas,feature_use,2026-01-07T13:26:00,16.9
EVT-002738,ACC-009,Northstar Consulting,ACC-009-U026,Canvas,api_call,2026-01-08T20:07:00,1.5
EVT-002739,ACC-009,Northstar Consulting,ACC-009-U002,Flow,feature_use,2026-01-08T13:22:00,39.0
EVT-002740,ACC-009,Northstar Consulting,ACC-009-U025,Flow,login,2026-01-08T16:45:00,23.7
EVT-002741,ACC-009,Northstar Consulting,ACC-009-U005,Canvas,invite_sent,2026-01-08T16:38:00,1.5
EVT-002742,ACC-009,Northstar Consulting,ACC-009-U022,Flow,login,2026-01-08T20:38:00,12.2
EVT-002743,ACC-009,Northstar Consulting,ACC-009-U048,Canvas,login,2026-01-09T12:22:00,14.4
EVT-002744,ACC-009,Northstar Consulting,ACC-009-U011,Flow,api_call,2026-01-09T11:59:00,0.5
EVT-002745,ACC-009,Northstar Consulting,ACC-009-U027,Canvas,api_call,2026-01-09T10:59:00,1.3
EVT-002746,ACC-009,Northstar Consulting,ACC-009-U023,Flow,export,2026-01-10T10:43:00,5.3
EVT-002747,ACC-009,Northstar Consulting,ACC-009-U023,Canvas,feature_use,2026-01-10T13:37:00,42.2
EVT-002748,ACC-009,Northstar Consulting,ACC-009-U011,Canvas,login,2026-01-11T09:23:00,30.3
EVT-002749,ACC-009,Northstar Consulting,ACC-009-U019,Flow,feature_use,2026-01-11T21:18:00,40.5
EVT-002750,ACC-009,Northstar Consulting,ACC-009-U048,Canvas,export,2026-01-12T10:14:00,7.9
EVT-002751,ACC-009,Northstar Consulting,ACC-009-U007,Canvas,login,2026-01-12T11:20:00,26.5
EVT-002752,ACC-009,Northstar Consulting,ACC-009-U038,Flow,feature_use,2026-01-12T07:44:00,15.9
EVT-002753,ACC-009,Northstar Consulting,ACC-009-U010,Canvas,login,2026-01-13T08:14:00,6.6
EVT-002754,ACC-009,Northstar Consulting,ACC-009-U049,Canvas,feature_use,2026-01-13T12:54:00,45.4
EVT-002755,ACC-009,Northstar Consulting,ACC-009-U029,Canvas,feature_use,2026-01-13T13:47:00,40.6
EVT-002756,ACC-009,Northstar Consulting,ACC-009-U018,Flow,login,2026-01-13T15:49:00,23.7
EVT-002757,ACC-009,Northstar Consulting,ACC-009-U014,Canvas,feature_use,2026-01-14T17:51:00,37.9
EVT-002758,ACC-009,Northstar Consulting,ACC-009-U033,Flow,feature_use,2026-01-14T09:51:00,11.9
EVT-002759,ACC-009,Northstar Consulting,ACC-009-U008,Canvas,login,2026-01-14T12:46:00,24.9
